ID;COTIS
300001;254.7665
300002;243.238
300003;262.711
300004;336.04
300005;305.7145
300006;367.293
300007;451.663
300008;187.666
300009;575.986
300010;535.32
300011;320.31
300012;348.861
300013;280.311
300014;216.68
300015;366.712333333
300016;189.5955
300017;304.009
300018;543.479
300019;299.841
300020;357.168
300021;250.827
300022;416.523
300023;455.519
300024;399.1345
300025;302.019
300026;258.939
300027;292.321
300028;332.018
300029;243.686
300030;242.181
300031;414.444
300032;409.164
300033;282.399
300034;359.091
300035;373.933
300036;312.166
300037;182.514
300038;274.961
300039;279.029
300040;198.562
300041;376.162
300042;540.388
300043;285.6855
300044;466.866
300045;265.148
300046;291.987
300047;267.088
300048;213.775
300049;381.39
300050;292.489
300051;272.778
300052;293.774
300053;349.979
300054;390.423
300055;336.499
300056;395.979
300057;295.733
300058;394.965
300059;299.0615
300060;222.69
300061;408.961
300062;227.022
300063;157.042
300064;246.689
300065;287.475
300066;252.105
300067;416.979
300068;338.2005
300069;416.936
300070;248.646
300071;225.629
300072;369.464
300073;303.477
300074;512.982
300075;359.116
300076;333.724
300077;318.411
300078;364.724
300079;356.259
300080;279.816
300081;264.189
300082;295.901
300083;285.612
300084;321.212
300085;246.472
300086;233.616
300087;298.412
300088;259.022
300089;370.023333333
300090;237.039
300091;400.26
300092;234.65
300093;219.679
300094;339.6615
300095;263.612
300096;375.235
300097;244.779
300098;603.689
300099;373.672
300100;273.669
300101;297.877
300102;305.3645
300103;537.464
300104;276.382
300105;285.33
300106;276.208
300107;324.92
300108;313.545
300109;342.819
300110;496.035
300111;484.373
300112;307.795
300113;366.732
300114;324.811
300115;381.316
300116;273.423
300117;256.85
300118;594.582
300119;232.139
300120;234.482
300121;225.912
300122;491.872
300123;255.911
300124;490.151
300125;302.51
300126;306.626
300127;455.959
300128;296.483
300129;181.704
300130;276.103166667
300131;307.1275
300132;234.65
300133;155.943
300134;326.912
300135;281.832
300136;206.956
300137;186.41
300138;278.687
300139;277.677
300140;301.6505
300141;558.2125
300142;285.314
300143;246.037
300144;304.36
300145;364.62
300146;469.822333333
300147;195.526
300148;386.41
300149;397.018
300150;188.755
300151;412.095
300152;329.4
300153;411.004
300154;316.498333333
300155;300.973
300156;284.201
300157;409.471
300158;204.046
300159;323.956
300160;222.781428571
300161;287.2545
300162;284.601
300163;343.89
300164;357.816
300165;342.89
300166;204.738
300167;236.66
300168;308.985
300169;308.183
300170;219.521
300171;249.664
300172;366.655
300173;328.375
300174;169.929
300175;331.937
300176;433.659
300177;529.763
300178;303.800333333
300179;174.188
300180;226.229
300181;266.551
300182;258.118
300183;199.56
300184;201.23
300185;286.25
300186;270.232
300187;175.019
300188;277.841
300189;373.804
300190;224.508
300191;334.771
300192;303.989
300193;374.629
300194;311.966
300195;232.446
300196;295.158
300197;375.047
300198;226.876
300199;226.901
300200;453.708666667
300201;529.18
300202;372.948
300203;369.855
300204;291.098
300205;301.956
300206;248.006
300207;373.376
300208;169.8
300209;269.62
300210;181.2725
300211;199.781833333
300212;223.246
300213;439.142
300214;436.4185
300215;203.641
300216;245.449
300217;269.168
300218;296.341
300219;331.8945
300220;289.92
300221;426.75
300222;491.542
300223;249.59
300224;222.12
300225;350.59
300226;194.073
300227;288.269333333
300228;258.779
300229;299.007
300230;290.6
300231;457.132
300232;284.201
300233;368.852
300234;371.735
300235;286.6925
300236;233.32
300237;348.707
300238;489.057
300239;255.394
300240;307.468
300241;250.468
300242;314.284
300243;270.195
300244;339.137
300245;225.643
300246;628.444
300247;267.97
300248;296.97
